sge_id|inep_id|escola_documento|pt_g1|pt_g2|pt_g3|pt_g4|pt_g5|pt_ef1_1_ano|pt_ef1_2_ano|pt_ef1_3_ano|pt_ef1_4_ano|pt_ef1_5_ano|pt_ef2_6_ano|pt_ef2_7_ano|pt_ef2_8_ano|pt_ef2_9_ano|pt_em_1_serie|pt_em_2_serie|pt_em_3_serie|pt_cpv_semi_extensivo|pt_cpv_extensivo|pu_g1|pu_g1_produto|pu_g2|pu_g2_produto|pu_g3|pu_g3_produto|pu_g4|pu_g4_produto|pu_g5|pu_g5_produto|pu_ef1_1_ano|pu_ef1_1_ano_produto|pu_ef1_2_ano|pu_ef1_2_ano_produto|pu_ef1_3_ano|pu_ef1_3_ano_produto|pu_ef1_4_ano|pu_ef1_4_ano_produto|pu_ef1_5_ano|pu_ef1_5_ano_produto|pu_ef2_6_ano|pu_ef2_6_ano_produto|pu_ef2_7_ano|pu_ef2_7_ano_produto|pu_ef2_8_ano|pu_ef2_8_ano_produto|pu_ef2_9_ano|pu_ef2_9_ano_produto|pu_em_1_serie|pu_em_1_serie_produto|pu_em_2_serie|pu_em_2_serie_produto|pu_em_3_serie|pu_em_3_serie_produto|pu_cpv_semi_extensivo|pu_cpv_semi_extensivo_produto|pu_cpv_extensivo|pu_cpv_extensivo_produto
1587392||08829161000102|0|8|8|7|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||8|Mais Cores|8|Mais Cores|7|Mais Cores|7|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1587436||26487123000192|0|15|18|15|18|10|10|10|0|0|0|0|0|0|0|0|0|0|0|0||15|Mais Cores|0||0||0||10|Mais Cores|10|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0|
1577999||27192317000123|0|0|12|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||12|Eco mirim|0||9|Eco mirim|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1583524||26065808000140|0|12|1|15|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||12|Eco mirim|1|Eco mirim|15|Eco mirim|15|Eco mirim|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1598454||85033132000172|0|12|16|12|15|13|7|0|5|0|0|0|0|0|0|0|0|0|0|0||12|Eco mirim|16|Eco mirim|12|Eco mirim|15|Eco mirim|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1598652||26725612000135|0|9|13|12|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||13|Eco mirim|12|Eco mirim|14|Eco mirim|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1627401||27964755000162|0|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||5|Eco mirim|3|Eco mirim|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1631516||18285927000180|0|10|8|10|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Eco mirim|8|Eco mirim|10|Eco mirim|10|Eco mirim|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1633401||23697898000102|0|0|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||3|Eco mirim|5|Eco mirim|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1733007||28617597000137|0|20|22|18|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||20|Mais Cores|22|Mais Cores|18|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1733047||27367467000120|0|10|12|10|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|12|Mais Cores|10|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1733066||28714153000110|0|22|23|10|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||22|Mais Cores|23|Mais Cores|10|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1733101||23660893000105|0|5|5|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||5|Mais Cores|5|Mais Cores|5|Mais Cores|5|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1733346||26122772000190|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1733347||30847168000106|0|12|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||12|Mais Cores|12|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1733368||27047319000129|0|25|25|24|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||24|Mais Cores|15|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1733469||18433798000120|0|4|10|10|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||4|Mais Cores|10|Mais Cores|10|Mais Cores|5|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1733470||30263604000191|0|10|10|10|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|10|Mais Cores|10|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1733519||31706424000108|0|30|30|30|30|60|60|60|60|60|0|0|0|0|0|0|0|0|0|0||30|Mais Cores|30|Mais Cores|30|Mais Cores|30|Mais Cores|60|Mais Cores|60|Mais Cores|60|Mais Cores|60|Mais Cores|60|Mais Cores|0||0||0||0||0||0||0||0||0|
1733628||10768858000154|0|10|10|10|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|10|Mais Cores|10|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1733629||28053469000108|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1587489||26300587000148|0|15|15|12|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||15|Mais Cores|15|Mais Cores|12|Mais Cores|8|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1587500||21293809000129|0|20|18|15|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||20|Mais Cores|18|Mais Cores|15|Mais Cores|15|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1587529||24889765000192|0|18|10|10|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||18|Mais Cores|10|Mais Cores|10|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1587545||20228702000134|0|5|5|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||5|Mais Cores|5|Mais Cores|5|Mais Cores|5|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1587547||20147001000170|0|4|2|8|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0||4|Mais Cores|2|Mais Cores|8|Mais Cores|4|Mais Cores|5|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0|
1587864||05956075000164|0|12|11|12|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||12|Mais Cores|11|Mais Cores|12|Mais Cores|14|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1588015||21646925000184|0|13|12|20|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||13|Mais Cores|12|Mais Cores|20|Mais Cores|20|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1588139||23493545000182|0|7|9|8|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||7|Mais Cores|9|Mais Cores|8|Mais Cores|8|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1590375||25331039000112|0|27|32|21|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||27|Mais Cores|32|Mais Cores|21|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1590677||26624682000105|0|7|14|6|12|14|8|11|5|0|0|0|0|0|0|0|0|0|0|0||7|Mais Cores|14|Mais Cores|6|Mais Cores|12|Mais Cores|14|Mais Cores|8|Mais Cores|11|Mais Cores|5|Mais Cores|0||0||0||0||0||0||0||0||0||0|
1590931||24216279000103|0|20|25|25|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||20|Mais Cores|25|Mais Cores|25|Mais Cores|20|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1590973||26533334000114|0|20|20|19|18|20|20|21|10|14|0|0|0|0|0|0|0|0|0|0||0||0||0||0||20|Mais Cores|20|Mais Cores|21|Mais Cores|10|Mais Cores|14|Mais Cores|0||0||0||0||0||0||0||0||0|
1591173||25329125000190|0|10|10|10|10|10|10|10|10|10|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|10|Mais Cores|10|Mais Cores|10|Mais Cores|10|Mais Cores|10|Mais Cores|10|Mais Cores|10|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0|
1591176||24303586000121|0|5|4|7|9|4|6|5|5|0|0|0|0|0|0|0|0|0|0|0||5|Mais Cores|4|Mais Cores|7|Mais Cores|9|Mais Cores|4|Mais Cores|6|Mais Cores|5|Mais Cores|5|Mais Cores|0||0||0||0||0||0||0||0||0||0|
1591193||15341660000294|0|10|18|12|23|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|18|Mais Cores|12|Mais Cores|23|Mais Cores|21|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0|
1591879||25078849000109|0|13|15|10|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||13|Mais Cores|15|Mais Cores|10|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1592136|||0|15|17|10|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||15|Mais Cores|17|Mais Cores|10|Mais Cores|11|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1592252||16882381000110|0|25|35|20|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||25|Mais Cores|35|Mais Cores|20|Mais Cores|23|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1592264||17128148000109|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1592730||23814955000188|0|20|26|20|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||20|Mais Cores|26|Mais Cores|20|Mais Cores|20|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1592736||20404990000130|0|5|8|7|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||5|Mais Cores|8|Mais Cores|7|Mais Cores|4|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1593313||01409004000190|0|15|18|10|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||15|Mais Cores|18|Mais Cores|10|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1593579||09541022000133|0|5|8|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||5|Mais Cores|8|Mais Cores|3|Mais Cores|4|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1594534||04203753000155|0|12|8|13|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||12|Mais Cores|8|Mais Cores|13|Mais Cores|18|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1594578||24074885000131|0|15|15|15|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||15|Mais Cores|15|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1733647||27979846000171|0|10|12|11|15|14|14|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|12|Mais Cores|11|Mais Cores|15|Mais Cores|14|Mais Cores|14|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0|
1733867||22909248000102|0|10|6|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|6|Mais Cores|4|Mais Cores|5|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1734009||28455592000155|0|4|5|5|8|3|11|3|10|3|0|0|0|0|0|0|0|0|0|0||4|Mais Cores|5|Mais Cores|5|Mais Cores|8|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1734101||30924097000190|0|8|10|7|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||8|Mais Cores|10|Mais Cores|7|Mais Cores|9|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1636469||25165841000180|0|0|7|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||7|Eco mirim|3|Eco mirim|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1636525||28807325000108|0|20|30|20|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||20|Eco mirim|30|Eco mirim|20|Eco mirim|20|Eco mirim|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1636527||28543062000169|0|3|3|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||3|Eco mirim|3|Eco mirim|3|Eco mirim|2|Eco mirim|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1635081||02936659000180|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||13|Conquista|10|Conquista|4|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1594915||22454924000109|0|10|10|10|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|10|Mais Cores|10|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1595264||17542163000107|0|0|20|20|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||20|Mais Cores|20|Mais Cores|20|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1596320||14719806000149|0|10|9|10|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|9|Mais Cores|10|Mais Cores|12|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1597196||19853818000185|0|30|35|30|30|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||35|Mais Cores|30|Mais Cores|30|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0|
1597950||19315452000190|0|16|20|25|15|17|10|5|5|0|0|0|0|0|0|0|0|0|0|0||16|Mais Cores|20|Mais Cores|25|Mais Cores|15|Mais Cores|17|Mais Cores|10|Mais Cores|5|Mais Cores|5|Mais Cores|0||0||0||0||0||0||0||0||0||0|
1635232||07652633000123|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||10|Conquista|13|Conquista|20|Conquista|20|Conquista|25|Conquista|15|Conquista|10|Conquista|0||0||0||0||0||0||0||0||0|
1598232||24533621000107|0|10|18|17|8|9|4|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|18|Mais Cores|17|Mais Cores|8|Mais Cores|9|Mais Cores|4|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0|
1598653||25194719000131|0|12|5|12|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||12|Mais Cores|5|Mais Cores|12|Mais Cores|5|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1522504||23559068000100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||20|Conquista|3|Conquista|10|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1526068||11034032000124|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||3|Conquista|6|Conquista|2|Conquista|3|Conquista|3|Conquista|7|Conquista|6|Conquista|3|Conquista|0||0||0||0||0||0||0||0||0|
1603562||21758019000171|0|10|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|2|Mais Cores|1|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1603563||23908629000130|0|5|10|10|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||5|Mais Cores|10|Mais Cores|10|Mais Cores|5|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1526778|||0|0|0|0|0|0|2|0|2|4|0|0|0|0|0|0|0|0|0|0||0||0||0||0||2|Conquista|2|Conquista|1|Conquista|1|Conquista|1|Conquista|0||0||0||0||0||0||0||0||0|
1604156||24972260000197|0|0|5|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||5|Mais Cores|5|Mais Cores|5|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1604296||09618464000130|0|10|10|10|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|10|Mais Cores|10|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1531350||20184220000120|0|13|13|12|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||8|Conquista|3|Conquista|4|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1618396||25205194000192|0|0|0|15|15|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1621265||19297453000150|5|15|18|6|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||13|Conquista|15|Conquista|3|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1611452||24054919000126|0|0|12|18|30|7|6|6|8|3|0|0|0|0|0|0|0|0|0|0||0||12|Mais Cores|18|Mais Cores|30|Mais Cores|7|Mais Cores|6|Mais Cores|6|Mais Cores|8|Mais Cores|3|Mais Cores|0||0||0||0||0||0||0||0||0|
1614706||26753032000151|0|15|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||15|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1636412||19624561000190|0|13|17|20|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1533422||21357889000139|0|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||1|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1629702||28397662000166|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||17|Conquista|27|Conquista|61|Conquista|39|Conquista|31|Conquista|17|Conquista|12|Conquista|24|Conquista|0||0||0||0||0||0||0||0|
1734120||26957599000140|0|20|22|18|19|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0||20|Mais Cores|22|Mais Cores|18|Mais Cores|19|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1734162||29121059000110|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1734164||24529159000166|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1734354||20784266000180|0|2|5|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2|Mais Cores|5|Mais Cores|3|Mais Cores|3|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1734400||24854681000113|0|7|5|12|9|13|10|10|10|0|0|0|0|0|0|0|0|0|0|0||7|Mais Cores|5|Mais Cores|12|Mais Cores|9|Mais Cores|13|Mais Cores|10|Mais Cores|10|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0|
1734492||30676752000138|0|0|10|5|10|5|5|5|2|2|0|0|0|0|0|0|0|0|0|0||0||10|Mais Cores|5|Mais Cores|10|Mais Cores|5|Mais Cores|5|Mais Cores|5|Mais Cores|2|Mais Cores|2|Mais Cores|0||0||0||0||0||0||0||0||0|
1734603||30351160000146|0|15|15|10|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||15|Mais Cores|15|Mais Cores|10|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1734647||24188873000138|15|20|20|20|20|11|12|12|0|0|0|0|0|0|0|0|0|0|0|0||20|Mais Cores|20|Mais Cores|20|Mais Cores|20|Mais Cores|11|Mais Cores|12|Mais Cores|12|Mais Cores|0||0||0||0||0||0||0||0||0||0||0|
1734659||07592948000122|0|8|9|22|15|12|9|9|8|15|0|0|0|0|0|0|0|0|0|0||0||0||22|Mais Cores|15|Mais Cores|0||9|Mais Cores|9|Mais Cores|8|Mais Cores|15|Mais Cores|0||0||0||0||0||0||0||0||0|
1734688||29069335000148|0|19|16|20|20|22|23|17|0|0|0|0|0|0|0|0|0|0|0|0||19|Mais Cores|16|Mais Cores|20|Mais Cores|20|Mais Cores|22|Mais Cores|23|Mais Cores|17|Mais Cores|0||0||0||0||0||0||0||0||0||0||0|
1734746||30168291000192|0|9|8|7|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||9|Mais Cores|8|Mais Cores|7|Mais Cores|8|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1734919||20102640000110|0|0|5|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||5|Mais Cores|5|Mais Cores|5|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1687272||09285028000197|0|0|0|7|10|10|15|15|13|20|12|16|9|10|0|0|0|0|0|0||0||0||12|Conquista|13|Conquista|13|Conquista|13|Conquista|16|Conquista|17|Conquista|15|Conquista|22|Conquista|12|Conquista|17|Conquista|10|Conquista|0||0||0||0||0|
1735078||20687569000265|0|18|14|15|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||18|Mais Cores|14|Mais Cores|15|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1735079||31672196000194|0|10|6|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|6|Mais Cores|4|Mais Cores|4|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1735089||29142469000147|0|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||5|Mais Cores|3|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1735114||31964040000187|0|12|15|15|15|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0||12|Mais Cores|15|Mais Cores|15|Mais Cores|15|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1696328||23237384000166|0|0|13|12|14|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1735165||31651841000192|0|10|12|15|10|10|9|8|7|5|0|0|0|0|0|0|0|0|0|0||0||12|Mais Cores|15|Mais Cores|10|Mais Cores|10|Mais Cores|9|Mais Cores|8|Mais Cores|7|Mais Cores|5|Mais Cores|0||0||0||0||0||0||0||0||0|
1735375||12152791000154|0|14|16|20|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||14|Mais Cores|16|Mais Cores|20|Mais Cores|24|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1735377||24451591000181|0|10|10|6|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|10|Mais Cores|6|Mais Cores|6|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1735381||26203082000165|0|10|15|10|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||10|Mais Cores|15|Mais Cores|10|Mais Cores|10|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1735505||09293761000153|0|15|18|11|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||15|Mais Cores|18|Mais Cores|11|Mais Cores|12|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1700649||07937100000198|0|0|5|18|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||7|Conquista|5|Conquista|15|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1735566||29288215000131|0|14|10|14|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||14|Mais Cores|10|Mais Cores|14|Mais Cores|12|Mais Cores|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1633214||07435145000164|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1533626||12844433000102|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1534602||03118826000148|0|0|14|13|15|10|10|9|8|8|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1542775||22166604000145|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1639191||19056680000193|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||10|Conquista|15|Conquista|18|Conquista|16|Conquista|13|Conquista|16|Conquista|10|Conquista|8|Conquista|0||0||0||0||0||0||0||0||0|
1643483||29158859000105|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1713852||29721904000198|0|0|23|17|11|10|12|10|2|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1546834||13443384000169|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1550770||03107508000181|0|0|15|15|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||14|Conquista|15|Conquista|13|Conquista|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1636939||27116753000113|0|0|5|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||5|Eco mirim|5|Eco mirim|5|Eco mirim|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1637585||27479750000144|0|4|13|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||5|Eco mirim|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1638523||28506290000169|0|30|30|30|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||30|Eco mirim|30|Eco mirim|30|Eco mirim|30|Eco mirim|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1641916||29230456000120|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1642070||26217629000181|0|8|8|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||8|Eco mirim|8|Eco mirim|3|Eco mirim|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1667585||21994589000160|0|16|15|15|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||16|Eco mirim|15|Eco mirim|15|Eco mirim|15|Eco mirim|0||0||0||0||0||0||0||0||0||0||0||0||0||0|
1673754||28147697000147|0|15|16|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||15|Eco mirim|16|Eco mirim|5|Eco mirim|0||0||0||0||0||0||0||0||0||0||0||0||0||0||0|
